category_id,video_id
CT_YO11,VYOjWN2511yjS251225132711
CT_YO23,VYOjWN2512yjS251325142712
CT_YO5,VYOjWN2513yjS251425152713
CT_YO5,VYOjWN2514yjS251525162714
CT_YO20,VYOjWN2515yjS251625172715
CT_YO8,VYOjWN2516yjS251725182716
CT_YO15,VYOjWN2517yjS251825192717
CT_YO13,VYOjWN2518yjS251925202718
CT_YO12,VYOjWN2519yjS252025212719
CT_YO2,VYOjWN2520yjS252125222720
CT_YO32,VYOjWN2521yjS252225232721
CT_YO39,VYOjWN2522yjS252325242722
CT_YO36,VYOjWN2523yjS252425252723
CT_YO44,VYOjWN2524yjS252525262724
CT_YO15,VYOjWN2525yjS252625272725
CT_YO28,VYOjWN2526yjS252725282726
CT_YO19,VYOjWN2527yjS252825292727
CT_YO25,VYOjWN2528yjS252925302728
CT_YO37,VYOjWN2529yjS253025312729
CT_YO45,VYOjWN2530yjS253125322730
CT_YO12,VYOjWN2531yjS253225332731
CT_YO17,VYOjWN2532yjS253325342732
CT_YO29,VYOjWN2533yjS253425352733
CT_YO17,VYOjWN2534yjS253525362734
CT_YO49,VYOjWN2535yjS253625372735
CT_YO30,VYOjWN2536yjS253725382736
CT_YO3,VYOjWN2537yjS253825392737
CT_YO12,VYOjWN2538yjS253925402738
CT_YO47,VYOjWN2539yjS254025412739
CT_YO7,VYOjWN2540yjS254125422740
CT_YO21,VYOjWN2541yjS254225432741
CT_YO16,VYOjWN2542yjS254325442742
CT_YO46,VYOjWN2543yjS254425452743
CT_YO3,VYOjWN2544yjS254525462744
CT_YO11,VYOjWN2545yjS254625472745
CT_YO39,VYOjWN2546yjS254725482746
CT_YO34,VYOjWN2547yjS254825492747
CT_YO33,VYOjWN2548yjS254925502748
CT_YO24,VYOjWN2549yjS255025512749
CT_YO10,VYOjWN2550yjS255125522750
CT_YO33,VYOjWN2551yjS255225532751
CT_YO42,VYOjWN2552yjS255325542752
CT_YO31,VYOjWN2553yjS255425552753
CT_YO1,VYOjWN2554yjS255525562754
CT_YO47,VYOjWN2555yjS255625572755
CT_YO13,VYOjWN2556yjS255725582756
CT_YO35,VYOjWN2557yjS255825592757
CT_YO27,VYOjWN2558yjS255925602758
CT_YO42,VYOjWN2559yjS256025612759
CT_YO10,VYOjWN2560yjS256125622760
CT_YO4,VYOjWN2561yjS256225632761
CT_YO39,VYOjWN2562yjS256325642762
CT_YO21,VYOjWN2563yjS256425652763
CT_YO32,VYOjWN2564yjS256525662764
CT_YO39,VYOjWN2565yjS256625672765
CT_YO25,VYOjWN2566yjS256725682766
CT_YO31,VYOjWN2567yjS256825692767
CT_YO33,VYOjWN2568yjS256925702768
CT_YO17,VYOjWN2569yjS257025712769
CT_YO6,VYOjWN2570yjS257125722770
CT_YO11,VYOjWN2571yjS257225732771
CT_YO31,VYOjWN2572yjS257325742772
CT_YO6,VYOjWN2573yjS257425752773
CT_YO31,VYOjWN2574yjS257525762774
CT_YO19,VYOjWN2575yjS257625772775
CT_YO40,VYOjWN2576yjS257725782776
CT_YO23,VYOjWN2577yjS257825792777
CT_YO26,VYOjWN2578yjS257925802778
CT_YO19,VYOjWN2579yjS258025812779
CT_YO31,VYOjWN2580yjS258125822780
CT_YO20,VYOjWN2581yjS258225832781
CT_YO45,VYOjWN2582yjS258325842782
CT_YO33,VYOjWN2583yjS258425852783
CT_YO19,VYOjWN2584yjS258525862784
CT_YO0,VYOjWN2585yjS258625872785
CT_YO33,VYOjWN2586yjS258725882786
CT_YO6,VYOjWN2587yjS258825892787
CT_YO18,VYOjWN2588yjS258925902788
CT_YO36,VYOjWN2589yjS259025912789
CT_YO18,VYOjWN2590yjS259125922790
CT_YO24,VYOjWN2591yjS259225932791
CT_YO15,VYOjWN2592yjS259325942792
CT_YO6,VYOjWN2593yjS259425952793
CT_YO23,VYOjWN2594yjS259525962794
CT_YO41,VYOjWN2595yjS259625972795
CT_YO29,VYOjWN2596yjS259725982796
CT_YO27,VYOjWN2597yjS259825992797
CT_YO26,VYOjWN2598yjS259926002798
CT_YO3,VYOjWN2599yjS260026012799
CT_YO19,VYOjWN2600yjS260126022800
CT_YO5,VYOjWN2601yjS260226032801
CT_YO4,VYOjWN2602yjS260326042802
CT_YO3,VYOjWN2603yjS260426052803
CT_YO49,VYOjWN2604yjS260526062804
CT_YO31,VYOjWN2605yjS260626072805
CT_YO35,VYOjWN2606yjS260726082806
CT_YO18,VYOjWN2607yjS260826092807
CT_YO25,VYOjWN2608yjS260926102808
CT_YO44,VYOjWN2609yjS261026112809
CT_YO3,VYOjWN2610yjS261126122810
CT_YO31,VYOjWN2611yjS261226132811
CT_YO36,VYOjWN2612yjS261326142812
CT_YO31,VYOjWN2613yjS261426152813
CT_YO25,VYOjWN2614yjS261526162814
CT_YO48,VYOjWN2615yjS261626172815
CT_YO15,VYOjWN2616yjS261726182816
CT_YO11,VYOjWN2617yjS261826192817
CT_YO40,VYOjWN2618yjS261926202818
CT_YO27,VYOjWN2619yjS262026212819
CT_YO0,VYOjWN2620yjS262126222820
CT_YO1,VYOjWN2621yjS262226232821
CT_YO3,VYOjWN2622yjS262326242822
CT_YO13,VYOjWN2623yjS262426252823
CT_YO20,VYOjWN2624yjS262526262824
CT_YO33,VYOjWN2625yjS262626272825
CT_YO15,VYOjWN2626yjS262726282826
CT_YO43,VYOjWN2627yjS262826292827
CT_YO14,VYOjWN2628yjS262926302828
CT_YO44,VYOjWN2629yjS263026312829
CT_YO13,VYOjWN2630yjS263126322830
CT_YO40,VYOjWN2631yjS263226332831
CT_YO33,VYOjWN2632yjS263326342832
CT_YO12,VYOjWN2633yjS263426352833
CT_YO19,VYOjWN2634yjS263526362834
CT_YO0,VYOjWN2635yjS263626372835
CT_YO16,VYOjWN2636yjS263726382836
CT_YO24,VYOjWN2637yjS263826392837
CT_YO27,VYOjWN2638yjS263926402838
CT_YO36,VYOjWN2639yjS264026412839
CT_YO20,VYOjWN2640yjS264126422840
CT_YO17,VYOjWN2641yjS264226432841
CT_YO27,VYOjWN2642yjS264326442842
CT_YO19,VYOjWN2643yjS264426452843
CT_YO29,VYOjWN2644yjS264526462844
CT_YO3,VYOjWN2645yjS264626472845
CT_YO6,VYOjWN2646yjS264726482846
CT_YO46,VYOjWN2647yjS264826492847
CT_YO39,VYOjWN2648yjS264926502848
CT_YO47,VYOjWN2649yjS265026512849
CT_YO16,VYOjWN2650yjS265126522850
CT_YO32,VYOjWN2651yjS265226532851
CT_YO7,VYOjWN2652yjS265326542852
CT_YO13,VYOjWN2653yjS265426552853
CT_YO3,VYOjWN2654yjS265526562854
CT_YO25,VYOjWN2655yjS265626572855
CT_YO43,VYOjWN2656yjS265726582856
CT_YO33,VYOjWN2657yjS265826592857
CT_YO23,VYOjWN2658yjS265926602858
CT_YO37,VYOjWN2659yjS266026612859
CT_YO49,VYOjWN2660yjS266126622860
CT_YO11,VYOjWN2661yjS266226632861
CT_YO27,VYOjWN2662yjS266326642862
CT_YO37,VYOjWN2663yjS266426652863
CT_YO23,VYOjWN2664yjS266526662864
CT_YO14,VYOjWN2665yjS266626672865
CT_YO48,VYOjWN2666yjS266726682866
CT_YO41,VYOjWN2667yjS266826692867
CT_YO14,VYOjWN2668yjS266926702868
CT_YO45,VYOjWN2669yjS267026712869
CT_YO17,VYOjWN2670yjS267126722870
CT_YO3,VYOjWN2671yjS267226732871
CT_YO47,VYOjWN2672yjS267326742872
CT_YO6,VYOjWN2673yjS267426752873
CT_YO24,VYOjWN2674yjS267526762874
CT_YO21,VYOjWN2675yjS267626772875
CT_YO3,VYOjWN2676yjS267726782876
CT_YO12,VYOjWN2677yjS267826792877
CT_YO45,VYOjWN2678yjS267926802878
CT_YO38,VYOjWN2679yjS268026812879
CT_YO22,VYOjWN2680yjS268126822880
CT_YO43,VYOjWN2681yjS268226832881
CT_YO27,VYOjWN2682yjS268326842882
CT_YO28,VYOjWN2683yjS268426852883
CT_YO43,VYOjWN2684yjS268526862884
CT_YO49,VYOjWN2685yjS268626872885
CT_YO2,VYOjWN2686yjS268726882886
CT_YO34,VYOjWN2687yjS268826892887
CT_YO10,VYOjWN2688yjS268926902888
CT_YO41,VYOjWN2689yjS269026912889
CT_YO32,VYOjWN2690yjS269126922890
CT_YO32,VYOjWN2691yjS269226932891
CT_YO8,VYOjWN2692yjS269326942892
CT_YO12,VYOjWN2693yjS269426952893
CT_YO10,VYOjWN2694yjS269526962894
CT_YO38,VYOjWN2695yjS269626972895
CT_YO16,VYOjWN2696yjS269726982896
CT_YO24,VYOjWN2697yjS269826992897
CT_YO49,VYOjWN2698yjS269927002898
CT_YO45,VYOjWN2699yjS270027012899
CT_YO19,VYOjWN2700yjS270127022900
CT_YO44,VYOjWN2701yjS270227032901
CT_YO22,VYOjWN2702yjS270327042902
CT_YO31,VYOjWN2703yjS270427052903
CT_YO25,VYOjWN2704yjS270527062904
CT_YO35,VYOjWN2705yjS270627072905
CT_YO33,VYOjWN2706yjS270727082906
CT_YO24,VYOjWN2707yjS270827092907
CT_YO48,VYOjWN2708yjS270927102908
CT_YO15,VYOjWN2709yjS271027112909
CT_YO28,VYOjWN2710yjS271127122910
CT_YO5,VYOjWN2711yjS271227132911
CT_YO9,VYOjWN2712yjS271327142912
CT_YO7,VYOjWN2713yjS271427152913
CT_YO12,VYOjWN2714yjS271527162914
CT_YO28,VYOjWN2715yjS271627172915
CT_YO21,VYOjWN2716yjS271727182916
CT_YO45,VYOjWN2717yjS271827192917
CT_YO19,VYOjWN2718yjS271927202918
CT_YO0,VYOjWN2719yjS272027212919
CT_YO24,VYOjWN2720yjS272127222920
CT_YO2,VYOjWN2721yjS272227232921
CT_YO22,VYOjWN2722yjS272327242922
CT_YO40,VYOjWN2723yjS272427252923
CT_YO30,VYOjWN2724yjS272527262924
CT_YO22,VYOjWN2725yjS272627272925
CT_YO23,VYOjWN2726yjS272727282926
CT_YO31,VYOjWN2727yjS272827292927
CT_YO16,VYOjWN2728yjS272927302928
CT_YO27,VYOjWN2729yjS273027312929
CT_YO16,VYOjWN2730yjS273127322930
CT_YO28,VYOjWN2731yjS273227332931
CT_YO8,VYOjWN2732yjS273327342932
CT_YO42,VYOjWN2733yjS273427352933
CT_YO8,VYOjWN2734yjS273527362934
CT_YO44,VYOjWN2735yjS273627372935
CT_YO1,VYOjWN2736yjS273727382936
CT_YO38,VYOjWN2737yjS273827392937
CT_YO6,VYOjWN2738yjS273927402938
CT_YO33,VYOjWN2739yjS274027412939
CT_YO15,VYOjWN2740yjS274127422940
CT_YO25,VYOjWN2741yjS274227432941
CT_YO33,VYOjWN2742yjS274327442942
CT_YO46,VYOjWN2743yjS274427452943
CT_YO2,VYOjWN2744yjS274527462944
CT_YO11,VYOjWN2745yjS274627472945
CT_YO34,VYOjWN2746yjS274727482946
CT_YO44,VYOjWN2747yjS274827492947
CT_YO21,VYOjWN2748yjS274927502948
CT_YO1,VYOjWN2749yjS275027512949
CT_YO46,VYOjWN2750yjS275127522950
CT_YO28,VYOjWN2751yjS275227532951
CT_YO28,VYOjWN2752yjS275327542952
CT_YO1,VYOjWN2753yjS275427552953
CT_YO37,VYOjWN2754yjS275527562954
CT_YO39,VYOjWN2755yjS275627572955
CT_YO2,VYOjWN2756yjS275727582956
CT_YO27,VYOjWN2757yjS275827592957
CT_YO46,VYOjWN2758yjS275927602958
CT_YO44,VYOjWN2759yjS276027612959
CT_YO4,VYOjWN2760yjS276127622960
CT_YO3,VYOjWN2761yjS276227632961
CT_YO43,VYOjWN2762yjS276327642962
CT_YO37,VYOjWN2763yjS276427652963
CT_YO26,VYOjWN2764yjS276527662964
CT_YO6,VYOjWN2765yjS276627672965
CT_YO7,VYOjWN2766yjS276727682966
CT_YO48,VYOjWN2767yjS276827692967
CT_YO24,VYOjWN2768yjS276927702968
CT_YO19,VYOjWN2769yjS277027712969
CT_YO23,VYOjWN2770yjS277127722970
CT_YO49,VYOjWN2771yjS277227732971
CT_YO6,VYOjWN2772yjS277327742972
CT_YO32,VYOjWN2773yjS277427752973
CT_YO25,VYOjWN2774yjS277527762974
CT_YO47,VYOjWN2775yjS277627772975
CT_YO37,VYOjWN2776yjS277727782976
CT_YO13,VYOjWN2777yjS277827792977
CT_YO12,VYOjWN2778yjS277927802978
CT_YO45,VYOjWN2779yjS278027812979
CT_YO30,VYOjWN2780yjS278127822980
CT_YO36,VYOjWN2781yjS278227832981
CT_YO7,VYOjWN2782yjS278327842982
CT_YO47,VYOjWN2783yjS278427852983
CT_YO41,VYOjWN2784yjS278527862984
CT_YO8,VYOjWN2785yjS278627872985
CT_YO8,VYOjWN2786yjS278727882986
CT_YO1,VYOjWN2787yjS278827892987
CT_YO31,VYOjWN2788yjS278927902988
CT_YO16,VYOjWN2789yjS279027912989
CT_YO34,VYOjWN2790yjS279127922990
CT_YO13,VYOjWN2791yjS279227932991
CT_YO27,VYOjWN2792yjS279327942992
CT_YO3,VYOjWN2793yjS279427952993
CT_YO2,VYOjWN2794yjS279527962994
CT_YO40,VYOjWN2795yjS279627972995
CT_YO9,VYOjWN2796yjS279727982996
CT_YO31,VYOjWN2797yjS279827992997
CT_YO21,VYOjWN2798yjS279928002998
CT_YO14,VYOjWN2799yjS280028012999
CT_YO35,VYOjWN2800yjS280128023000
CT_YO2,VYOjWN2801yjS280228033001
CT_YO49,VYOjWN2802yjS280328043002
CT_YO6,VYOjWN2803yjS280428053003
CT_YO44,VYOjWN2804yjS280528063004
CT_YO21,VYOjWN2805yjS280628073005
CT_YO33,VYOjWN2806yjS280728083006
CT_YO17,VYOjWN2807yjS280828093007
CT_YO47,VYOjWN2808yjS280928103008
CT_YO20,VYOjWN2809yjS281028113009
CT_YO1,VYOjWN2810yjS281128123010
CT_YO20,VYOjWN2811yjS281228133011
CT_YO46,VYOjWN2812yjS281328143012
CT_YO16,VYOjWN2813yjS281428153013
CT_YO36,VYOjWN2814yjS281528163014
CT_YO4,VYOjWN2815yjS281628173015
CT_YO10,VYOjWN2816yjS281728183016
CT_YO39,VYOjWN2817yjS281828193017
CT_YO30,VYOjWN2818yjS281928203018
CT_YO46,VYOjWN2819yjS282028213019
CT_YO8,VYOjWN2820yjS282128223020
CT_YO6,VYOjWN2821yjS282228233021
CT_YO6,VYOjWN2822yjS282328243022
CT_YO42,VYOjWN2823yjS282428253023
CT_YO2,VYOjWN2824yjS282528263024
CT_YO45,VYOjWN2825yjS282628273025
CT_YO26,VYOjWN2826yjS282728283026
CT_YO18,VYOjWN2827yjS282828293027
CT_YO28,VYOjWN2828yjS282928303028
CT_YO38,VYOjWN2829yjS283028313029
CT_YO39,VYOjWN2830yjS283128323030
CT_YO35,VYOjWN2831yjS283228333031
CT_YO45,VYOjWN2832yjS283328343032
CT_YO2,VYOjWN2833yjS283428353033
CT_YO21,VYOjWN2834yjS283528363034
CT_YO9,VYOjWN2835yjS283628373035
CT_YO8,VYOjWN2836yjS283728383036
CT_YO10,VYOjWN2837yjS283828393037
CT_YO25,VYOjWN2838yjS283928403038
CT_YO29,VYOjWN2839yjS284028413039
CT_YO0,VYOjWN2840yjS284128423040
CT_YO3,VYOjWN2841yjS284228433041
CT_YO20,VYOjWN2842yjS284328443042
CT_YO29,VYOjWN2843yjS284428453043
CT_YO20,VYOjWN2844yjS284528463044
CT_YO5,VYOjWN2845yjS284628473045
CT_YO9,VYOjWN2846yjS284728483046
CT_YO33,VYOjWN2847yjS284828493047
CT_YO28,VYOjWN2848yjS284928503048
CT_YO47,VYOjWN2849yjS285028513049
CT_YO8,VYOjWN2850yjS285128523050
CT_YO30,VYOjWN2851yjS285228533051
CT_YO21,VYOjWN2852yjS285328543052
CT_YO25,VYOjWN2853yjS285428553053
CT_YO43,VYOjWN2854yjS285528563054
CT_YO8,VYOjWN2855yjS285628573055
CT_YO8,VYOjWN2856yjS285728583056
CT_YO7,VYOjWN2857yjS285828593057
CT_YO0,VYOjWN2858yjS285928603058
CT_YO32,VYOjWN2859yjS286028613059
CT_YO29,VYOjWN2860yjS286128623060
CT_YO6,VYOjWN2861yjS286228633061
CT_YO22,VYOjWN2862yjS286328643062
CT_YO12,VYOjWN2863yjS286428653063
CT_YO7,VYOjWN2864yjS286528663064
CT_YO9,VYOjWN2865yjS286628673065
CT_YO4,VYOjWN2866yjS286728683066
CT_YO4,VYOjWN2867yjS286828693067
CT_YO37,VYOjWN2868yjS286928703068
CT_YO34,VYOjWN2869yjS287028713069
CT_YO37,VYOjWN2870yjS287128723070
CT_YO21,VYOjWN2871yjS287228733071
CT_YO19,VYOjWN2872yjS287328743072
CT_YO28,VYOjWN2873yjS287428753073
CT_YO12,VYOjWN2874yjS287528763074
CT_YO42,VYOjWN2875yjS287628773075
CT_YO10,VYOjWN2876yjS287728783076
CT_YO38,VYOjWN2877yjS287828793077
CT_YO20,VYOjWN2878yjS287928803078
CT_YO46,VYOjWN2879yjS288028813079
CT_YO37,VYOjWN2880yjS288128823080
CT_YO35,VYOjWN2881yjS288228833081
CT_YO10,VYOjWN2882yjS288328843082
CT_YO24,VYOjWN2883yjS288428853083
CT_YO9,VYOjWN2884yjS288528863084
CT_YO30,VYOjWN2885yjS288628873085
CT_YO25,VYOjWN2886yjS288728883086
CT_YO36,VYOjWN2887yjS288828893087
CT_YO2,VYOjWN2888yjS288928903088
CT_YO49,VYOjWN2889yjS289028913089
CT_YO15,VYOjWN2890yjS289128923090
CT_YO18,VYOjWN2891yjS289228933091
CT_YO38,VYOjWN2892yjS289328943092
CT_YO38,VYOjWN2893yjS289428953093
CT_YO14,VYOjWN2894yjS289528963094
CT_YO2,VYOjWN2895yjS289628973095
CT_YO37,VYOjWN2896yjS289728983096
CT_YO43,VYOjWN2897yjS289828993097
CT_YO22,VYOjWN2898yjS289929003098
CT_YO33,VYOjWN2899yjS290029013099
CT_YO7,VYOjWN2900yjS290129023100
CT_YO13,VYOjWN2901yjS290229033101
CT_YO39,VYOjWN2902yjS290329043102
CT_YO44,VYOjWN2903yjS290429053103
CT_YO24,VYOjWN2904yjS290529063104
CT_YO25,VYOjWN2905yjS290629073105
CT_YO21,VYOjWN2906yjS290729083106
CT_YO14,VYOjWN2907yjS290829093107
CT_YO40,VYOjWN2908yjS290929103108
CT_YO6,VYOjWN2909yjS291029113109
CT_YO24,VYOjWN2910yjS291129123110
CT_YO7,VYOjWN2911yjS291229133111
CT_YO49,VYOjWN2912yjS291329143112
CT_YO44,VYOjWN2913yjS291429153113
CT_YO22,VYOjWN2914yjS291529163114
CT_YO31,VYOjWN2915yjS291629173115
CT_YO20,VYOjWN2916yjS291729183116
CT_YO2,VYOjWN2917yjS291829193117
CT_YO38,VYOjWN2918yjS291929203118
CT_YO20,VYOjWN2919yjS292029213119
CT_YO27,VYOjWN2920yjS292129223120
CT_YO42,VYOjWN2921yjS292229233121
CT_YO22,VYOjWN2922yjS292329243122
CT_YO20,VYOjWN2923yjS292429253123
CT_YO6,VYOjWN2924yjS292529263124
CT_YO42,VYOjWN2925yjS292629273125
CT_YO40,VYOjWN2926yjS292729283126
CT_YO28,VYOjWN2927yjS292829293127
CT_YO30,VYOjWN2928yjS292929303128
CT_YO9,VYOjWN2929yjS293029313129
CT_YO2,VYOjWN2930yjS293129323130
CT_YO16,VYOjWN2931yjS293229333131
CT_YO39,VYOjWN2932yjS293329343132
CT_YO44,VYOjWN2933yjS293429353133
CT_YO18,VYOjWN2934yjS293529363134
CT_YO44,VYOjWN2935yjS293629373135
CT_YO35,VYOjWN2936yjS293729383136
CT_YO49,VYOjWN2937yjS293829393137
CT_YO39,VYOjWN2938yjS293929403138
CT_YO39,VYOjWN2939yjS294029413139
CT_YO10,VYOjWN2940yjS294129423140
CT_YO3,VYOjWN2941yjS294229433141
CT_YO47,VYOjWN2942yjS294329443142
CT_YO34,VYOjWN2943yjS294429453143
CT_YO40,VYOjWN2944yjS294529463144
CT_YO46,VYOjWN2945yjS294629473145
CT_YO38,VYOjWN2946yjS294729483146
CT_YO46,VYOjWN2947yjS294829493147
CT_YO19,VYOjWN2948yjS294929503148
CT_YO35,VYOjWN2949yjS295029513149
CT_YO29,VYOjWN2950yjS295129523150
CT_YO11,VYOjWN2951yjS295229533151
CT_YO36,VYOjWN2952yjS295329543152
CT_YO28,VYOjWN2953yjS295429553153
CT_YO23,VYOjWN2954yjS295529563154
CT_YO26,VYOjWN2955yjS295629573155
CT_YO41,VYOjWN2956yjS295729583156
CT_YO39,VYOjWN2957yjS295829593157
CT_YO34,VYOjWN2958yjS295929603158
CT_YO25,VYOjWN2959yjS296029613159
CT_YO37,VYOjWN2960yjS296129623160
CT_YO22,VYOjWN2961yjS296229633161
CT_YO44,VYOjWN2962yjS296329643162
CT_YO15,VYOjWN2963yjS296429653163
CT_YO39,VYOjWN2964yjS296529663164
CT_YO9,VYOjWN2965yjS296629673165
CT_YO32,VYOjWN2966yjS296729683166
CT_YO0,VYOjWN2967yjS296829693167
CT_YO48,VYOjWN2968yjS296929703168
CT_YO30,VYOjWN2969yjS297029713169
CT_YO24,VYOjWN2970yjS297129723170
CT_YO48,VYOjWN2971yjS297229733171
CT_YO33,VYOjWN2972yjS297329743172
CT_YO26,VYOjWN2973yjS297429753173
CT_YO40,VYOjWN2974yjS297529763174
CT_YO3,VYOjWN2975yjS297629773175
CT_YO25,VYOjWN2976yjS297729783176
CT_YO37,VYOjWN2977yjS297829793177
CT_YO45,VYOjWN2978yjS297929803178
CT_YO33,VYOjWN2979yjS298029813179
CT_YO49,VYOjWN2980yjS298129823180
CT_YO39,VYOjWN2981yjS298229833181
CT_YO11,VYOjWN2982yjS298329843182
CT_YO14,VYOjWN2983yjS298429853183
CT_YO37,VYOjWN2984yjS298529863184
CT_YO7,VYOjWN2985yjS298629873185
CT_YO14,VYOjWN2986yjS298729883186
CT_YO29,VYOjWN2987yjS298829893187
CT_YO35,VYOjWN2988yjS298929903188
CT_YO28,VYOjWN2989yjS299029913189
CT_YO23,VYOjWN2990yjS299129923190
CT_YO23,VYOjWN2991yjS299229933191
CT_YO34,VYOjWN2992yjS299329943192
CT_YO47,VYOjWN2993yjS299429953193
CT_YO29,VYOjWN2994yjS299529963194
CT_YO31,VYOjWN2995yjS299629973195
CT_YO13,VYOjWN2996yjS299729983196
CT_YO27,VYOjWN2997yjS299829993197
CT_YO27,VYOjWN2998yjS299930003198
CT_YO40,VYOjWN2999yjS300030013199
CT_YO45,VYOjWN3000yjS300130023200
CT_YO24,VYOjWN3001yjS300230033201
CT_YO44,VYOjWN3002yjS300330043202
CT_YO41,VYOjWN3003yjS300430053203
CT_YO15,VYOjWN3004yjS300530063204
CT_YO17,VYOjWN3005yjS300630073205
CT_YO6,VYOjWN3006yjS300730083206
CT_YO7,VYOjWN3007yjS300830093207
CT_YO46,VYOjWN3008yjS300930103208
CT_YO37,VYOjWN3009yjS301030113209
CT_YO12,VYOjWN3010yjS301130123210
CT_YO22,VYOjWN3011yjS301230133211
CT_YO2,VYOjWN3012yjS301330143212
CT_YO9,VYOjWN3013yjS301430153213
CT_YO31,VYOjWN3014yjS301530163214
CT_YO28,VYOjWN3015yjS301630173215
CT_YO30,VYOjWN3016yjS301730183216
CT_YO17,VYOjWN3017yjS301830193217
CT_YO19,VYOjWN3018yjS301930203218
CT_YO47,VYOjWN3019yjS302030213219
CT_YO27,VYOjWN3020yjS302130223220
CT_YO43,VYOjWN3021yjS302230233221
CT_YO5,VYOjWN3022yjS302330243222
CT_YO32,VYOjWN3023yjS302430253223
CT_YO17,VYOjWN3024yjS302530263224
CT_YO42,VYOjWN3025yjS302630273225
CT_YO44,VYOjWN3026yjS302730283226
CT_YO5,VYOjWN3027yjS302830293227
CT_YO5,VYOjWN3028yjS302930303228
CT_YO48,VYOjWN3029yjS303030313229
CT_YO24,VYOjWN3030yjS303130323230
CT_YO9,VYOjWN3031yjS303230333231
CT_YO40,VYOjWN3032yjS303330343232
CT_YO44,VYOjWN3033yjS303430353233
CT_YO14,VYOjWN3034yjS303530363234
CT_YO40,VYOjWN3035yjS303630373235
CT_YO44,VYOjWN3036yjS303730383236
CT_YO27,VYOjWN3037yjS303830393237
CT_YO35,VYOjWN3038yjS303930403238
CT_YO2,VYOjWN3039yjS304030413239
CT_YO10,VYOjWN3040yjS304130423240
CT_YO35,VYOjWN3041yjS304230433241
CT_YO23,VYOjWN3042yjS304330443242
CT_YO39,VYOjWN3043yjS304430453243
CT_YO40,VYOjWN3044yjS304530463244
CT_YO14,VYOjWN3045yjS304630473245
CT_YO38,VYOjWN3046yjS304730483246
CT_YO14,VYOjWN3047yjS304830493247
CT_YO9,VYOjWN3048yjS304930503248
CT_YO12,VYOjWN3049yjS305030513249
CT_YO12,VYOjWN3050yjS305130523250
CT_YO35,VYOjWN3051yjS305230533251
CT_YO27,VYOjWN3052yjS305330543252
CT_YO4,VYOjWN3053yjS305430553253
CT_YO19,VYOjWN3054yjS305530563254
CT_YO17,VYOjWN3055yjS305630573255
CT_YO0,VYOjWN3056yjS305730583256
CT_YO14,VYOjWN3057yjS305830593257
CT_YO26,VYOjWN3058yjS305930603258
CT_YO38,VYOjWN3059yjS306030613259
CT_YO12,VYOjWN3060yjS306130623260
CT_YO36,VYOjWN3061yjS306230633261
CT_YO6,VYOjWN3062yjS306330643262
CT_YO46,VYOjWN3063yjS306430653263
CT_YO12,VYOjWN3064yjS306530663264
CT_YO33,VYOjWN3065yjS306630673265
CT_YO28,VYOjWN3066yjS306730683266
CT_YO22,VYOjWN3067yjS306830693267
CT_YO5,VYOjWN3068yjS306930703268
CT_YO19,VYOjWN3069yjS307030713269
CT_YO32,VYOjWN3070yjS307130723270
CT_YO24,VYOjWN3071yjS307230733271
CT_YO33,VYOjWN3072yjS307330743272
CT_YO43,VYOjWN3073yjS307430753273
CT_YO44,VYOjWN3074yjS307530763274
CT_YO42,VYOjWN3075yjS307630773275
CT_YO33,VYOjWN3076yjS307730783276
CT_YO40,VYOjWN3077yjS307830793277
CT_YO12,VYOjWN3078yjS307930803278
CT_YO28,VYOjWN3079yjS308030813279
CT_YO25,VYOjWN3080yjS308130823280
CT_YO43,VYOjWN3081yjS308230833281
CT_YO46,VYOjWN3082yjS308330843282
CT_YO22,VYOjWN3083yjS308430853283
CT_YO17,VYOjWN3084yjS308530863284
CT_YO40,VYOjWN3085yjS308630873285
CT_YO29,VYOjWN3086yjS308730883286
CT_YO19,VYOjWN3087yjS308830893287
CT_YO22,VYOjWN3088yjS308930903288
CT_YO28,VYOjWN3089yjS309030913289
CT_YO17,VYOjWN3090yjS309130923290
CT_YO2,VYOjWN3091yjS309230933291
CT_YO6,VYOjWN3092yjS309330943292
CT_YO39,VYOjWN3093yjS309430953293
CT_YO48,VYOjWN3094yjS309530963294
CT_YO4,VYOjWN3095yjS309630973295
CT_YO23,VYOjWN3096yjS309730983296
CT_YO36,VYOjWN3097yjS309830993297
CT_YO16,VYOjWN3098yjS309931003298
CT_YO9,VYOjWN3099yjS310031013299
CT_YO45,VYOjWN3100yjS310131023300
CT_YO41,VYOjWN3101yjS310231033301
CT_YO38,VYOjWN3102yjS310331043302
CT_YO14,VYOjWN3103yjS310431053303
CT_YO18,VYOjWN3104yjS310531063304
CT_YO20,VYOjWN3105yjS310631073305
CT_YO19,VYOjWN3106yjS310731083306
CT_YO18,VYOjWN3107yjS310831093307
CT_YO19,VYOjWN3108yjS310931103308
CT_YO24,VYOjWN3109yjS311031113309
CT_YO27,VYOjWN3110yjS311131123310
CT_YO46,VYOjWN3111yjS311231133311
CT_YO22,VYOjWN3112yjS311331143312
CT_YO33,VYOjWN3113yjS311431153313
CT_YO16,VYOjWN3114yjS311531163314
CT_YO37,VYOjWN3115yjS311631173315
CT_YO24,VYOjWN3116yjS311731183316
CT_YO2,VYOjWN3117yjS311831193317
CT_YO24,VYOjWN3118yjS311931203318
